Report Date,MacroPlot Name,Sample Event Date,Visited,Plot Area,Snag Plot Area,Break Pnt. Dia.,Collected By,Entered/Verif. By,UV1 Description,UV2 Description,UV3 Description,Comment,SampleData_CreatedBy,SampleData_CreatedDate,SampleData_ModifiedBy,SampleData_ModifiedDate
2025/10/21,FPICO1T08:19,1999/09/16,True,0.1,0.1,15,,,,,,,,,,

Report Date,MacroPlot Name,Sample Event Date,Subplot Frac.,Quarter,Tag Num.,UV1,Species,Status,Crown Class,DBH,Height,UV2,Live Crown Base Ht.,UV3,Comment,Is Verified,Damage 1,Damage 2,Damage 3,Damage 4,Damage 5,Char Ht.,Scorch Ht.,Crown Scorch %
2025/10/21,FPICO1T08:19,1999/09/16,1,1,8,,PICO,L,C,21,,,, overq1_all,FMH TREEOVER 1067,Yes,,,,,,,,
2025/10/21,FPICO1T08:19,1999/09/16,1,1,9,,PICO,D,RS,19.3,,,, overq1_all,FMH TREEOVER 1067,Yes,,,,,,,,
2025/10/21,FPICO1T08:19,1999/09/16,1,1,10,,PICO,L,C,26.5,,,, overq1_all,FMH TREEOVER 1067,Yes,FORK,,,,,,,
2025/10/21,FPICO1T08:19,1999/09/16,1,1,11,,PICO,L,C,19.5,,,, overq1_all,FMH TREEOVER 1067,Yes,CROK,,,,,,,
2025/10/21,FPICO1T08:19,1999/09/16,1,1,12,,PICO,L,C,34.2,,,, overq1_all,FMH TREEOVER 1067,Yes,,,,,,,,
2025/10/21,FPICO1T08:19,1999/09/16,1,1,13,,PICO,L,C,31.1,,,, overq1_all,FMH TREEOVER 1067,Yes,WOND,,,,,,,
2025/10/21,FPICO1T08:19,1999/09/16,1,1,14,,PICO,L,C,28.9,,,, overq1_all,FMH TREEOVER 1067,Yes,TWIN,,,,,,,
2025/10/21,FPICO1T08:19,1999/09/16,1,1,15,,PICO,D,CS,17.4,,,, overq1_all,FMH TREEOVER 1067,Yes,TWIN,,,,,,,
2025/10/21,FPICO1T08:19,1999/09/16,1,1,16,,PICO,L,C,24.3,,,, overq1_all,FMH TREEOVER 1067,Yes,WOND,FORK,,,,,,
2025/10/21,FPICO1T08:19,1999/09/16,1,1,18,,PICO,L,D,57.4,,,, overq1_all,FMH TREEOVER 1067,Yes,INSE,LIGT,WOND,LICH,,,,
2025/10/21,FPICO1T08:19,1999/09/16,1,1,19,,PIEN,L,C,37.5,,,, overq1_all,FMH TREEOVER 1067,Yes,LIGT,,,,,,,
2025/10/21,FPICO1T08:19,1999/09/16,1,1,20,,PICO,L,I,16.5,,,, overq1_all,FMH TREEOVER 1067,Yes,WOND,,,,,,,
2025/10/21,FPICO1T08:19,1999/09/16,1,1,21,,PICO,D,CS,19.3,,,, overq1_all,FMH TREEOVER 1067,Yes,,,,,,,,
2025/10/21,FPICO1T08:19,1999/09/16,1,1,22,,ABLA,L,C,22.8,,,, overq1_all,FMH TREEOVER 1067,Yes,,,,,,,,
2025/10/21,FPICO1T08:19,1999/09/16,1,2,23,,PICO,L,C,27.7,,,, overq2_all,FMH TREEOVER 1067,Yes,CROK,,,,,,,
2025/10/21,FPICO1T08:19,1999/09/16,1,2,24,,PICO,L,C,31.8,,,, overq2_all,FMH TREEOVER 1067,Yes,LEAN,,,,,,,
2025/10/21,FPICO1T08:19,1999/09/16,1,2,25,,PICO,D,CS,19.8,,,, overq2_all,FMH TREEOVER 1067,Yes,,,,,,,,
2025/10/21,FPICO1T08:19,1999/09/16,1,2,26,,PIEN,L,C,46.7,,,, overq2_all,FMH TREEOVER 1067,Yes,,,,,,,,
2025/10/21,FPICO1T08:19,1999/09/16,1,2,27,,PICO,L,C,20.1,,,, overq2_all,FMH TREEOVER 1067,Yes,WOND,,,,,,,
2025/10/21,FPICO1T08:19,1999/09/16,1,2,28,,PICO,D,RS,15.5,,,, overq2_all,FMH TREEOVER 1067,Yes,,,,,,,,
2025/10/21,FPICO1T08:19,1999/09/16,1,2,29,,PICO,L,I,15.5,,,, overq2_all,FMH TREEOVER 1067,Yes,WOND,,,,,,,
2025/10/21,FPICO1T08:19,1999/09/16,1,2,30,,ABLA,L,C,31,,,, overq2_all,FMH TREEOVER 1067,Yes,,,,,,,,
2025/10/21,FPICO1T08:19,1999/09/16,1,2,31,,PICO,L,C,26.8,,,, overq2_all,FMH TREEOVER 1067,Yes,LEAN,,,,,,,
2025/10/21,FPICO1T08:19,1999/09/16,1,2,32,,PICO,L,C,28.5,,,, overq2_all,FMH TREEOVER 1067,Yes,,,,,,,,
2025/10/21,FPICO1T08:19,1999/09/16,1,2,33,,PICO,L,I,19.4,,,, overq2_all,FMH TREEOVER 1067,Yes,CROK,,,,,,,
2025/10/21,FPICO1T08:19,1999/09/16,1,2,34,,PICO,L,I,25.5,,,, overq2_all,FMH TREEOVER 1067,Yes,INSE,FORK,,,,,,
2025/10/21,FPICO1T08:19,1999/09/16,1,2,35,,PICO,L,I,23.9,,,, overq2_all,FMH TREEOVER 1067,Yes,,,,,,,,
2025/10/21,FPICO1T08:19,1999/09/16,1,2,36,,PICO,L,C,25.5,,,, overq2_all,FMH TREEOVER 1067,Yes,,,,,,,,
2025/10/21,FPICO1T08:19,1999/09/16,1,2,37,,PICO,L,I,18.5,,,, overq2_all,FMH TREEOVER 1067,Yes,,,,,,,,
2025/10/21,FPICO1T08:19,1999/09/16,1,2,38,,PIEN,L,C,34.5,,,, overq2_all,FMH TREEOVER 1067,Yes,,,,,,,,
2025/10/21,FPICO1T08:19,1999/09/16,1,2,39,,PICO,L,C,21.3,,,, overq2_all,FMH TREEOVER 1067,Yes,FORK,,,,,,,
