Report Date,MacroPlot Name,Sample Event Date,Visited,Plot Area,Snag Plot Area,Break Pnt. Dia.,Collected By,Entered/Verif. By,UV1 Description,UV2 Description,UV3 Description,Comment,SampleData_CreatedBy,SampleData_CreatedDate,SampleData_ModifiedBy,SampleData_ModifiedDate
2025/10/21,FPICO1T08:09,1998/07/29,True,0.1,0.1,15,,,,,,,,,,

Report Date,MacroPlot Name,Sample Event Date,Subplot Frac.,Quarter,Tag Num.,UV1,Species,Status,Crown Class,DBH,Height,UV2,Live Crown Base Ht.,UV3,Comment,Is Verified,Damage 1,Damage 2,Damage 3,Damage 4,Damage 5,Char Ht.,Scorch Ht.,Crown Scorch %
2025/10/21,FPICO1T08:09,1998/07/29,1,1,51,,PICO,L,I,20.7,,,, overq1_all,FMH TREEOVER 1067,Yes,,,,,,,,
2025/10/21,FPICO1T08:09,1998/07/29,1,1,52,,PICO,L,I,23.5,,,, overq1_all,FMH TREEOVER 1067,Yes,CROK,,,,,,,
2025/10/21,FPICO1T08:09,1998/07/29,1,1,53,,PICO,L,I,24,,,, overq1_all,FMH TREEOVER 1067,Yes,TWIN,,,,,,,
2025/10/21,FPICO1T08:09,1998/07/29,1,1,54,,PICO,L,I,15.5,,,, overq1_all,FMH TREEOVER 1067,Yes,TWIN,,,,,,,
2025/10/21,FPICO1T08:09,1998/07/29,1,1,55,,PICO,L,I,22.7,,,, overq1_all,FMH TREEOVER 1067,Yes,,,,,,,,
2025/10/21,FPICO1T08:09,1998/07/29,1,1,56,,ABLA,L,I,27,,,, overq1_all,FMH TREEOVER 1067,Yes,,,,,,,,
2025/10/21,FPICO1T08:09,1998/07/29,1,1,57,,PICO,L,C,33.5,,,, overq1_all,FMH TREEOVER 1067,Yes,CROK,,,,,,,
2025/10/21,FPICO1T08:09,1998/07/29,1,1,58,,PICO,L,C,20.6,,,, overq1_all,FMH TREEOVER 1067,Yes,CROK,,,,,,,
2025/10/21,FPICO1T08:09,1998/07/29,1,1,59,,PICO,L,C,25.5,,,, overq1_all,FMH TREEOVER 1067,Yes,,,,,,,,
2025/10/21,FPICO1T08:09,1998/07/29,1,1,60,,PICO,L,C,22.5,,,, overq1_all,FMH TREEOVER 1067,Yes,,,,,,,,
2025/10/21,FPICO1T08:09,1998/07/29,1,1,61,,PICO,L,C,23.3,,,, overq1_all,FMH TREEOVER 1067,Yes,,,,,,,,
2025/10/21,FPICO1T08:09,1998/07/29,1,1,62,,PICO,L,I,19.6,,,, overq1_all,FMH TREEOVER 1067,Yes,FORK,,,,,,,
2025/10/21,FPICO1T08:09,1998/07/29,1,1,63,,PICO,L,D,31.7,,,, overq1_all,FMH TREEOVER 1067,Yes,,,,,,,,
2025/10/21,FPICO1T08:09,1998/07/29,1,1,64,,PICO,L,I,25.2,,,, overq1_all,FMH TREEOVER 1067,Yes,TWIN,,,,,,,
2025/10/21,FPICO1T08:09,1998/07/29,1,1,65,,PICO,L,C,27.6,,,, overq1_all,FMH TREEOVER 1067,Yes,TWIN,,,,,,,
2025/10/21,FPICO1T08:09,1998/07/29,1,1,66,,PICO,L,I,17.2,,,, overq1_all,FMH TREEOVER 1067,Yes,,,,,,,,
2025/10/21,FPICO1T08:09,1998/07/29,1,1,67,,PICO,L,C,26.2,,,, overq1_all,FMH TREEOVER 1067,Yes,TWIN,,,,,,,
2025/10/21,FPICO1T08:09,1998/07/29,1,1,68,,PICO,L,C,29.5,,,, overq1_all,FMH TREEOVER 1067,Yes,TWIN,,,,,,,
2025/10/21,FPICO1T08:09,1998/07/29,1,2,69,,PICO,L,C,37.4,,,, overq2_all,FMH TREEOVER 1067,Yes,CROK,,,,,,,
2025/10/21,FPICO1T08:09,1998/07/29,1,2,70,,PICO,L,C,28.7,,,, overq2_all,FMH TREEOVER 1067,Yes,,,,,,,,
2025/10/21,FPICO1T08:09,1998/07/29,1,2,71,,PICO,L,I,16.3,,,, overq2_all,FMH TREEOVER 1067,Yes,,,,,,,,
2025/10/21,FPICO1T08:09,1998/07/29,1,2,72,,PICO,L,I,18.5,,,, overq2_all,FMH TREEOVER 1067,Yes,,,,,,,,
2025/10/21,FPICO1T08:09,1998/07/29,1,2,73,,PICO,L,C,22.8,,,, overq2_all,FMH TREEOVER 1067,Yes,,,,,,,,
2025/10/21,FPICO1T08:09,1998/07/29,1,2,74,,PICO,L,I,19.5,,,, overq2_all,FMH TREEOVER 1067,Yes,,,,,,,,
2025/10/21,FPICO1T08:09,1998/07/29,1,2,75,,PICO,L,C,26.5,,,, overq2_all,FMH TREEOVER 1067,Yes,,,,,,,,
2025/10/21,FPICO1T08:09,1998/07/29,1,2,76,,PICO,L,C,19,,,, overq2_all,FMH TREEOVER 1067,Yes,,,,,,,,
2025/10/21,FPICO1T08:09,1998/07/29,1,2,77,,PICO,L,I,15.7,,,, overq2_all,FMH TREEOVER 1067,Yes,,,,,,,,
2025/10/21,FPICO1T08:09,1998/07/29,1,2,78,,PICO,L,C,19.5,,,, overq2_all,FMH TREEOVER 1067,Yes,WOND,,,,,,,
2025/10/21,FPICO1T08:09,1998/07/29,1,2,79,,PICO,L,I,17.3,,,, overq2_all,FMH TREEOVER 1067,Yes,,,,,,,,
2025/10/21,FPICO1T08:09,1998/07/29,1,2,80,,PICO,L,I,16.5,,,, overq2_all,FMH TREEOVER 1067,Yes,,,,,,,,
2025/10/21,FPICO1T08:09,1998/07/29,1,2,81,,PICO,L,I,15.1,,,, overq2_all,FMH TREEOVER 1067,Yes,,,,,,,,
2025/10/21,FPICO1T08:09,1998/07/29,1,2,82,,PICO,L,D,27.4,,,, overq2_all,FMH TREEOVER 1067,Yes,,,,,,,,
2025/10/21,FPICO1T08:09,1998/07/29,1,2,84,,PICO,L,I,22.2,,,, overq2_all,FMH TREEOVER 1067,Yes,,,,,,,,
2025/10/21,FPICO1T08:09,1998/07/29,1,2,85,,PICO,L,C,25.3,,,, overq2_all,FMH TREEOVER 1067,Yes,,,,,,,,
2025/10/21,FPICO1T08:09,1998/07/29,1,2,86,,PICO,L,C,23.1,,,, overq2_all,FMH TREEOVER 1067,Yes,,,,,,,,
2025/10/21,FPICO1T08:09,1998/07/29,1,2,87,,PICO,L,I,19.1,,,, overq2_all,FMH TREEOVER 1067,Yes,,,,,,,,
2025/10/21,FPICO1T08:09,1998/07/29,1,2,88,,PICO,L,C,21.3,,,, overq2_all,FMH TREEOVER 1067,Yes,,,,,,,,
