Report Date,MacroPlot Name,Sample Event Date,Visited,Plot Area,Snag Plot Area,Break Pnt. Dia.,Collected By,Entered/Verif. By,UV1 Description,UV2 Description,UV3 Description,Comment,SampleData_CreatedBy,SampleData_CreatedDate,SampleData_ModifiedBy,SampleData_ModifiedDate
2025/10/21,FPICO1T08:24,2000/09/22,True,0.1,0.1,15,,,,,,,,,,

Report Date,MacroPlot Name,Sample Event Date,Subplot Frac.,Quarter,Tag Num.,UV1,Species,Status,Crown Class,DBH,Height,UV2,Live Crown Base Ht.,UV3,Comment,Is Verified,Damage 1,Damage 2,Damage 3,Damage 4,Damage 5,Char Ht.,Scorch Ht.,Crown Scorch %
2025/10/21,FPICO1T08:24,2000/09/22,1,1,5,,PICO,L,C,25,,,, overq1_all,FMH TREEOVER 1067,Yes,WOND,,,,,,,
2025/10/21,FPICO1T08:24,2000/09/22,1,1,6,,PICO,L,C,26.8,,,, overq1_all,FMH TREEOVER 1067,Yes,LEAN,,,,,,,
2025/10/21,FPICO1T08:24,2000/09/22,1,1,7,,PICO,D,LBS,21.5,,,, overq1_all,FMH TREEOVER 1067,Yes,WOND,LEAN,FORK,,,,,
2025/10/21,FPICO1T08:24,2000/09/22,1,1,8,,PICO,D,RS,22.3,,,, overq1_all,FMH TREEOVER 1067,Yes,,,,,,,,
2025/10/21,FPICO1T08:24,2000/09/22,1,1,9,,PICO,D,RS,16.7,,,, overq1_all,FMH TREEOVER 1067,Yes,WOND,,,,,,,
2025/10/21,FPICO1T08:24,2000/09/22,1,1,10,,PICO,L,C,17.4,,,, overq1_all,FMH TREEOVER 1067,Yes,,,,,,,,
2025/10/21,FPICO1T08:24,2000/09/22,1,1,11,,PICO,L,C,25.9,,,, overq1_all,FMH TREEOVER 1067,Yes,,,,,,,,
2025/10/21,FPICO1T08:24,2000/09/22,1,1,12,,PICO,L,I,16.9,,,, overq1_all,FMH TREEOVER 1067,Yes,FORK,,,,,,,
2025/10/21,FPICO1T08:24,2000/09/22,1,1,13,,PIEN,L,C,18.3,,,, overq1_all,FMH TREEOVER 1067,Yes,,,,,,,,
2025/10/21,FPICO1T08:24,2000/09/22,1,1,14,,PICO,D,RS,21.9,,,, overq1_all,FMH TREEOVER 1067,Yes,LEAN,CROK,WOND,,,,,
2025/10/21,FPICO1T08:24,2000/09/22,1,1,15,,PICO,D,RS,18.4,,,, overq1_all,FMH TREEOVER 1067,Yes,,,,,,,,
2025/10/21,FPICO1T08:24,2000/09/22,1,1,16,,PICO,D,RS,19.6,,,, overq1_all,FMH TREEOVER 1067,Yes,,,,,,,,
2025/10/21,FPICO1T08:24,2000/09/22,1,1,17,,PICO,D,CS,15.8,,,, overq1_all,FMH TREEOVER 1067,Yes,LEAN,,,,,,,
2025/10/21,FPICO1T08:24,2000/09/22,1,1,18,,PICO,L,C,24.3,,,, overq1_all,FMH TREEOVER 1067,Yes,,,,,,,,
2025/10/21,FPICO1T08:24,2000/09/22,1,1,19,,PIEN,L,C,17.7,,,, overq1_all,FMH TREEOVER 1067,Yes,WOND,,,,,,,
2025/10/21,FPICO1T08:24,2000/09/22,1,1,20,,PICO,D,LBS,18.3,,,, overq1_all,FMH TREEOVER 1067,Yes,,,,,,,,
2025/10/21,FPICO1T08:24,2000/09/22,1,1,21,,PICO,D,LBS,18,,,, overq1_all,FMH TREEOVER 1067,Yes,,,,,,,,
2025/10/21,FPICO1T08:24,2000/09/22,1,1,22,,PICO,L,C,29.3,,,, overq1_all,FMH TREEOVER 1067,Yes,WOND,CROK,,,,,,
2025/10/21,FPICO1T08:24,2000/09/22,1,1,23,,PICO,D,LBS,17.1,,,, overq1_all,FMH TREEOVER 1067,Yes,,,,,,,,
2025/10/21,FPICO1T08:24,2000/09/22,1,1,24,,PICO,D,LBS,20.3,,,, overq1_all,FMH TREEOVER 1067,Yes,,,,,,,,
2025/10/21,FPICO1T08:24,2000/09/22,1,1,25,,PICO,D,RS,17.4,,,, overq1_all,FMH TREEOVER 1067,Yes,,,,,,,,
2025/10/21,FPICO1T08:24,2000/09/22,1,1,26,,PICO,D,LBS,19.3,,,, overq1_all,FMH TREEOVER 1067,Yes,,,,,,,,
2025/10/21,FPICO1T08:24,2000/09/22,1,1,27,,PICO,L,C,21.1,,,, overq1_all,FMH TREEOVER 1067,Yes,,,,,,,,
2025/10/21,FPICO1T08:24,2000/09/22,1,1,28,,PICO,D,LBS,18.8,,,, overq1_all,FMH TREEOVER 1067,Yes,,,,,,,,
2025/10/21,FPICO1T08:24,2000/09/22,1,1,29,,PICO,D,LBS,16,,,, overq1_all,FMH TREEOVER 1067,Yes,,,,,,,,
2025/10/21,FPICO1T08:24,2000/09/22,1,1,30,,PICO,L,C,25,,,, overq1_all,FMH TREEOVER 1067,Yes,LEAN,FORK,,,,,,
2025/10/21,FPICO1T08:24,2000/09/22,1,1,31,,PICO,L,C,29.5,,,, overq1_all,FMH TREEOVER 1067,Yes,,,,,,,,
2025/10/21,FPICO1T08:24,2000/09/22,1,1,32,,PICO,D,LBS,17,,,, overq1_all,FMH TREEOVER 1067,Yes,,,,,,,,
2025/10/21,FPICO1T08:24,2000/09/22,1,1,33,,PICO,D,LBS,20.5,,,, overq1_all,FMH TREEOVER 1067,Yes,TWIN,FORK,,,,,,
2025/10/21,FPICO1T08:24,2000/09/22,1,1,34,,PICO,D,LBS,16,,,, overq1_all,FMH TREEOVER 1067,Yes,TWIN,,,,,,,
2025/10/21,FPICO1T08:24,2000/09/22,1,1,35,,PICO,L,C,16.5,,,, overq1_all,FMH TREEOVER 1067,Yes,LEAN,,,,,,,
2025/10/21,FPICO1T08:24,2000/09/22,1,1,36,,PICO,L,C,31.4,,,, overq1_all,FMH TREEOVER 1067,Yes,,,,,,,,
2025/10/21,FPICO1T08:24,2000/09/22,1,1,37,,PICO,D,RS,34.3,,,, overq1_all,FMH TREEOVER 1067,Yes,FORK,,,,,,,
2025/10/21,FPICO1T08:24,2000/09/22,1,1,38,,PICO,D,LBS,19.8,,,, overq1_all,FMH TREEOVER 1067,Yes,,,,,,,,
2025/10/21,FPICO1T08:24,2000/09/22,1,2,39,,PICO,L,D,28.2,,,, overq2_all,FMH TREEOVER 1067,Yes,WOND,,,,,,,
2025/10/21,FPICO1T08:24,2000/09/22,1,2,40,,PICO,D,LBS,22,,,, overq2_all,FMH TREEOVER 1067,Yes,,,,,,,,
2025/10/21,FPICO1T08:24,2000/09/22,1,2,41,,PICO,L,D,28.4,,,, overq2_all,FMH TREEOVER 1067,Yes,WOND,,,,,,,
2025/10/21,FPICO1T08:24,2000/09/22,1,2,42,,PICO,L,C,28.1,,,, overq2_all,FMH TREEOVER 1067,Yes,LEAN,WOND,,,,,,
2025/10/21,FPICO1T08:24,2000/09/22,1,2,43,,PICO,L,C,17.5,,,, overq2_all,FMH TREEOVER 1067,Yes,LEAN,,,,,,,
2025/10/21,FPICO1T08:24,2000/09/22,1,2,44,,PICO,L,D,33.3,,,, overq2_all,FMH TREEOVER 1067,Yes,WOND,,,,,,,
2025/10/21,FPICO1T08:24,2000/09/22,1,2,45,,PICO,D,LBS,16.4,,,, overq2_all,FMH TREEOVER 1067,Yes,LEAN,,,,,,,
2025/10/21,FPICO1T08:24,2000/09/22,1,2,46,,PIEN,L,D,31.7,,,, overq2_all,FMH TREEOVER 1067,Yes,,,,,,,,
2025/10/21,FPICO1T08:24,2000/09/22,1,2,47,,PICO,L,C,21.1,,,, overq2_all,FMH TREEOVER 1067,Yes,BURL,LEAN,,,,,,
2025/10/21,FPICO1T08:24,2000/09/22,1,2,48,,PICO,L,C,25.4,,,, overq2_all,FMH TREEOVER 1067,Yes,LEAN,WOND,,,,,,
2025/10/21,FPICO1T08:24,2000/09/22,1,2,49,,PICO,D,LBS,17.9,,,, overq2_all,FMH TREEOVER 1067,Yes,,,,,,,,
2025/10/21,FPICO1T08:24,2000/09/22,1,2,70,,PICO,L,C,24.5,,,, overq2_all,FMH TREEOVER 1067,Yes,WOND,,,,,,,
2025/10/21,FPICO1T08:24,2000/09/22,1,2,71,,PICO,D,RS,16.9,,,, overq2_all,FMH TREEOVER 1067,Yes,,,,,,,,
2025/10/21,FPICO1T08:24,2000/09/22,1,2,72,,PIEN,L,C,30.8,,,, overq2_all,FMH TREEOVER 1067,Yes,,,,,,,,
2025/10/21,FPICO1T08:24,2000/09/22,1,2,73,,PICO,D,RS,15.6,,,, overq2_all,FMH TREEOVER 1067,Yes,,,,,,,,
2025/10/21,FPICO1T08:24,2000/09/22,1,2,74,,PICO,L,C,18.1,,,, overq2_all,FMH TREEOVER 1067,Yes,FORK,WOND,,,,,,
2025/10/21,FPICO1T08:24,2000/09/22,1,2,75,,PICO,D,RS,16.7,,,, overq2_all,FMH TREEOVER 1067,Yes,CROK,,,,,,,
2025/10/21,FPICO1T08:24,2000/09/22,1,2,76,,PICO,L,C,22.6,,,, overq2_all,FMH TREEOVER 1067,Yes,CROK,WOND,,,,,,
2025/10/21,FPICO1T08:24,2000/09/22,1,2,77,,PICO,L,C,20.1,,,, overq2_all,FMH TREEOVER 1067,Yes,WOND,,,,,,,
2025/10/21,FPICO1T08:24,2000/09/22,1,2,78,,PICO,D,LBS,15.1,,,, overq2_all,FMH TREEOVER 1067,Yes,LEAN,,,,,,,
2025/10/21,FPICO1T08:24,2000/09/22,1,2,79,,PICO,D,LBS,24.3,,,, overq2_all,FMH TREEOVER 1067,Yes,LEAN,,,,,,,
2025/10/21,FPICO1T08:24,2000/09/22,1,2,80,,PICO,D,RS,26.8,,,, overq2_all,FMH TREEOVER 1067,Yes,,,,,,,,
2025/10/21,FPICO1T08:24,2000/09/22,1,2,81,,PICO,L,C,38.9,,,, overq2_all,FMH TREEOVER 1067,Yes,,,,,,,,
2025/10/21,FPICO1T08:24,2000/09/22,1,2,82,,PICO,L,C,23.7,,,, overq2_all,FMH TREEOVER 1067,Yes,WOND,,,,,,,
2025/10/21,FPICO1T08:24,2000/09/22,1,2,83,,PICO,D,RS,17.4,,,, overq2_all,FMH TREEOVER 1067,Yes,,,,,,,,
2025/10/21,FPICO1T08:24,2000/09/22,1,2,84,,PICO,D,LBS,18.1,,,, overq2_all,FMH TREEOVER 1067,Yes,,,,,,,,
