Report Date,MacroPlot Name,Sample Event Date,Visited,Plot Area,Snag Plot Area,Break Pnt. Dia.,Collected By,Entered/Verif. By,UV1 Description,UV2 Description,UV3 Description,Comment,SampleData_CreatedBy,SampleData_CreatedDate,SampleData_ModifiedBy,SampleData_ModifiedDate
2025/10/21,FPICO1T08:16,1999/09/16,True,0.1,0.1,15,,,,,,,,,,

Report Date,MacroPlot Name,Sample Event Date,Subplot Frac.,Quarter,Tag Num.,UV1,Species,Status,Crown Class,DBH,Height,UV2,Live Crown Base Ht.,UV3,Comment,Is Verified,Damage 1,Damage 2,Damage 3,Damage 4,Damage 5,Char Ht.,Scorch Ht.,Crown Scorch %
2025/10/21,FPICO1T08:16,1999/09/16,1,1,1,,PICO,L,X,13.1,9,,, poleq1_all,From FMH TREEPOLE 1069,Yes,,,,,,,,
2025/10/21,FPICO1T08:16,1999/09/16,1,1,2,,PICO,L,X,10.5,9,,, poleq1_all,From FMH TREEPOLE 1069,Yes,,,,,,,,
2025/10/21,FPICO1T08:16,1999/09/16,1,1,3,,PICO,D,X,4.1,7,,, poleq1_all,From FMH TREEPOLE 1069,Yes,,,,,,,,
2025/10/21,FPICO1T08:16,1999/09/16,1,1,4,,PICO,L,X,12,9,,, poleq1_all,From FMH TREEPOLE 1069,Yes,,,,,,,,
2025/10/21,FPICO1T08:16,1999/09/16,1,1,5,,PICO,L,X,7.3,9,,, poleq1_all,From FMH TREEPOLE 1069,Yes,,,,,,,,
2025/10/21,FPICO1T08:16,1999/09/16,1,1,6,,PICO,L,X,12.5,10,,, poleq1_all,From FMH TREEPOLE 1069,Yes,,,,,,,,
2025/10/21,FPICO1T08:16,1999/09/16,1,1,7,,PICO,D,X,10.3,10,,, poleq1_all,From FMH TREEPOLE 1069,Yes,,,,,,,,
2025/10/21,FPICO1T08:16,1999/09/16,1,1,8,,PICO,L,X,6.2,8,,, poleq1_all,From FMH TREEPOLE 1069,Yes,,,,,,,,
2025/10/21,FPICO1T08:16,1999/09/16,1,1,9,,PICO,D,X,6.8,9,,, poleq1_all,From FMH TREEPOLE 1069,Yes,,,,,,,,
2025/10/21,FPICO1T08:16,1999/09/16,1,1,10,,PICO,L,X,12.9,10,,, poleq1_all,From FMH TREEPOLE 1069,Yes,,,,,,,,
2025/10/21,FPICO1T08:16,1999/09/16,1,1,11,,PICO,L,X,11.5,9,,, poleq1_all,From FMH TREEPOLE 1069,Yes,,,,,,,,
2025/10/21,FPICO1T08:16,1999/09/16,1,1,12,,PICO,L,X,13,9,,, poleq1_all,From FMH TREEPOLE 1069,Yes,,,,,,,,
2025/10/21,FPICO1T08:16,1999/09/16,1,1,13,,PICO,L,X,11.7,9,,, poleq1_all,From FMH TREEPOLE 1069,Yes,,,,,,,,
2025/10/21,FPICO1T08:16,1999/09/16,1,2,14,,PICO,L,X,7.2,6,,, poleq2_all,From FMH TREEPOLE 1069,Yes,,,,,,,,
2025/10/21,FPICO1T08:16,1999/09/16,1,2,15,,PICO,D,X,2.6,4,,, poleq2_all,From FMH TREEPOLE 1069,Yes,,,,,,,,
2025/10/21,FPICO1T08:16,1999/09/16,1,2,16,,PICO,L,X,5.2,5,,, poleq2_all,From FMH TREEPOLE 1069,Yes,,,,,,,,
2025/10/21,FPICO1T08:16,1999/09/16,1,2,17,,PICO,L,X,10.5,10,,, poleq2_all,From FMH TREEPOLE 1069,Yes,,,,,,,,
2025/10/21,FPICO1T08:16,1999/09/16,1,2,18,,PICO,L,X,4.3,5,,, poleq2_all,From FMH TREEPOLE 1069,Yes,,,,,,,,
2025/10/21,FPICO1T08:16,1999/09/16,1,2,19,,PICO,L,X,11.4,8,,, poleq2_all,From FMH TREEPOLE 1069,Yes,,,,,,,,
2025/10/21,FPICO1T08:16,1999/09/16,1,2,20,,PICO,L,X,11.7,10,,, poleq2_all,From FMH TREEPOLE 1069,Yes,,,,,,,,
2025/10/21,FPICO1T08:16,1999/09/16,1,2,21,,PICO,D,X,12.1,9,,, poleq2_all,From FMH TREEPOLE 1069,Yes,,,,,,,,
2025/10/21,FPICO1T08:16,1999/09/16,1,2,22,,PICO,L,X,8.1,8,,, poleq2_all,From FMH TREEPOLE 1069,Yes,,,,,,,,
2025/10/21,FPICO1T08:16,1999/09/16,1,2,23,,PICO,L,X,10.1,8,,, poleq2_all,From FMH TREEPOLE 1069,Yes,,,,,,,,
2025/10/21,FPICO1T08:16,1999/09/16,1,2,24,,PICO,L,X,6.4,7,,, poleq2_all,From FMH TREEPOLE 1069,Yes,,,,,,,,
2025/10/21,FPICO1T08:16,1999/09/16,1,2,25,,PICO,L,X,10.4,9,,, poleq2_all,From FMH TREEPOLE 1069,Yes,,,,,,,,
2025/10/21,FPICO1T08:16,1999/09/16,1,2,26,,PICO,D,X,7.2,7,,, poleq2_all,From FMH TREEPOLE 1069,Yes,,,,,,,,
2025/10/21,FPICO1T08:16,1999/09/16,1,2,27,,PICO,L,X,7.1,6,,, poleq2_all,From FMH TREEPOLE 1069,Yes,,,,,,,,
2025/10/21,FPICO1T08:16,1999/09/16,1,2,28,,PICO,L,X,11.6,10,,, poleq2_all,From FMH TREEPOLE 1069,Yes,,,,,,,,
2025/10/21,FPICO1T08:16,1999/09/16,1,2,29,,PICO,L,X,14.3,10,,, poleq2_all,From FMH TREEPOLE 1069,Yes,,,,,,,,
2025/10/21,FPICO1T08:16,1999/09/16,1,1,83,,PICO,L,C,23.9,,,, overq1_all,FMH TREEOVER 1067,Yes,,,,,,,,
2025/10/21,FPICO1T08:16,1999/09/16,1,1,84,,PICO,L,C,17.7,,,, overq1_all,FMH TREEOVER 1067,Yes,,,,,,,,
2025/10/21,FPICO1T08:16,1999/09/16,1,1,85,,PICO,L,C,16,,,, overq1_all,FMH TREEOVER 1067,Yes,,,,,,,,
2025/10/21,FPICO1T08:16,1999/09/16,1,1,86,,PICO,L,C,17.6,,,, overq1_all,FMH TREEOVER 1067,Yes,,,,,,,,
2025/10/21,FPICO1T08:16,1999/09/16,1,1,87,,PICO,L,C,18.5,,,, overq1_all,FMH TREEOVER 1067,Yes,LEAN,,,,,,,
2025/10/21,FPICO1T08:16,1999/09/16,1,1,88,,PICO,L,C,23.3,,,, overq1_all,FMH TREEOVER 1067,Yes,,,,,,,,
2025/10/21,FPICO1T08:16,1999/09/16,1,1,89,,PICO,L,C,25.2,,,, overq1_all,FMH TREEOVER 1067,Yes,CROK,,,,,,,
2025/10/21,FPICO1T08:16,1999/09/16,1,1,90,,PICO,L,C,22.1,,,, overq1_all,FMH TREEOVER 1067,Yes,,,,,,,,
2025/10/21,FPICO1T08:16,1999/09/16,1,1,91,,PICO,L,C,15.2,,,, overq1_all,FMH TREEOVER 1067,Yes,CROK,,,,,,,
2025/10/21,FPICO1T08:16,1999/09/16,1,1,92,,PICO,L,C,21.6,,,, overq1_all,FMH TREEOVER 1067,Yes,,,,,,,,
2025/10/21,FPICO1T08:16,1999/09/16,1,1,93,,PICO,L,C,23,,,, overq1_all,FMH TREEOVER 1067,Yes,,,,,,,,
2025/10/21,FPICO1T08:16,1999/09/16,1,1,94,,PICO,L,C,27.7,,,, overq1_all,FMH TREEOVER 1067,Yes,CROK,,,,,,,
2025/10/21,FPICO1T08:16,1999/09/16,1,1,95,,PICO,L,C,28.8,,,, overq1_all,FMH TREEOVER 1067,Yes,,,,,,,,
2025/10/21,FPICO1T08:16,1999/09/16,1,1,96,,PICO,L,C,28.4,,,, overq1_all,FMH TREEOVER 1067,Yes,,,,,,,,
2025/10/21,FPICO1T08:16,1999/09/16,1,1,97,,PICO,L,C,16,,,, overq1_all,FMH TREEOVER 1067,Yes,,,,,,,,
2025/10/21,FPICO1T08:16,1999/09/16,1,1,98,,PICO,D,RS,33.1,,,, overq1_all,FMH TREEOVER 1067,Yes,LEAN,,,,,,,
2025/10/21,FPICO1T08:16,1999/09/16,1,1,99,,PICO,L,C,36.1,,,, overq1_all,FMH TREEOVER 1067,Yes,FIRE,,,,,,,
2025/10/21,FPICO1T08:16,1999/09/16,1,1,100,,ABLA,L,C,25.7,,,, overq1_all,FMH TREEOVER 1067,Yes,,,,,,,,
2025/10/21,FPICO1T08:16,1999/09/16,1,2,63,,PICO,L,C,24.7,,,, overq2_all,FMH TREEOVER 1067,Yes,WOND,,,,,,,
2025/10/21,FPICO1T08:16,1999/09/16,1,2,64,,PICO,L,C,28.1,,,, overq2_all,FMH TREEOVER 1067,Yes,FORK,,,,,,,
2025/10/21,FPICO1T08:16,1999/09/16,1,2,65,,PICO,L,C,18.9,,,, overq2_all,FMH TREEOVER 1067,Yes,,,,,,,,
2025/10/21,FPICO1T08:16,1999/09/16,1,2,66,,PICO,L,C,18.3,,,, overq2_all,FMH TREEOVER 1067,Yes,CROK,,,,,,,
2025/10/21,FPICO1T08:16,1999/09/16,1,2,67,,PICO,L,C,29.1,,,, overq2_all,FMH TREEOVER 1067,Yes,WOND,,,,,,,
2025/10/21,FPICO1T08:16,1999/09/16,1,2,68,,PICO,L,C,28.4,,,, overq2_all,FMH TREEOVER 1067,Yes,WOND,,,,,,,
2025/10/21,FPICO1T08:16,1999/09/16,1,2,69,,PICO,L,C,19.9,,,, overq2_all,FMH TREEOVER 1067,Yes,WOND,,,,,,,
2025/10/21,FPICO1T08:16,1999/09/16,1,2,70,,PICO,L,C,19.4,,,, overq2_all,FMH TREEOVER 1067,Yes,,,,,,,,
2025/10/21,FPICO1T08:16,1999/09/16,1,2,71,,PICO,L,C,25.6,,,, overq2_all,FMH TREEOVER 1067,Yes,,,,,,,,
2025/10/21,FPICO1T08:16,1999/09/16,1,2,72,,PICO,L,C,17.5,,,, overq2_all,FMH TREEOVER 1067,Yes,WOND,LEAN,,,,,,
2025/10/21,FPICO1T08:16,1999/09/16,1,2,73,,PICO,L,C,15.2,,,, overq2_all,FMH TREEOVER 1067,Yes,LEAN,,,,,,,
2025/10/21,FPICO1T08:16,1999/09/16,1,2,74,,PICO,L,C,15.5,,,, overq2_all,FMH TREEOVER 1067,Yes,WOND,,,,,,,
2025/10/21,FPICO1T08:16,1999/09/16,1,2,75,,PICO,L,C,29.1,,,, overq2_all,FMH TREEOVER 1067,Yes,,,,,,,,
2025/10/21,FPICO1T08:16,1999/09/16,1,2,76,,PICO,L,C,25.1,,,, overq2_all,FMH TREEOVER 1067,Yes,,,,,,,,
2025/10/21,FPICO1T08:16,1999/09/16,1,2,77,,PICO,L,C,16.6,,,, overq2_all,FMH TREEOVER 1067,Yes,,,,,,,,
2025/10/21,FPICO1T08:16,1999/09/16,1,2,78,,PICO,L,C,22.1,,,, overq2_all,FMH TREEOVER 1067,Yes,WOND,,,,,,,
2025/10/21,FPICO1T08:16,1999/09/16,1,2,79,,PICO,L,C,15.5,,,, overq2_all,FMH TREEOVER 1067,Yes,,,,,,,,
