Report Date,MacroPlot Name,Sample Event Date,Visited,Plot Area,Snag Plot Area,Break Pnt. Dia.,Collected By,Entered/Verif. By,UV1 Description,UV2 Description,UV3 Description,Comment,SampleData_CreatedBy,SampleData_CreatedDate,SampleData_ModifiedBy,SampleData_ModifiedDate
2025/10/21,FPICO1T08:20,1999/09/16,True,0.1,0.1,15,,,,,,,,,,

Report Date,MacroPlot Name,Sample Event Date,Subplot Frac.,Quarter,Tag Num.,UV1,Species,Status,Crown Class,DBH,Height,UV2,Live Crown Base Ht.,UV3,Comment,Is Verified,Damage 1,Damage 2,Damage 3,Damage 4,Damage 5,Char Ht.,Scorch Ht.,Crown Scorch %
2025/10/21,FPICO1T08:20,1999/09/16,1,1,47,,PICO,D,RS,15.7,,,, overq1_all,FMH TREEOVER 1067,Yes,,,,,,,,
2025/10/21,FPICO1T08:20,1999/09/16,1,1,48,,PICO,L,C,21.3,,,, overq1_all,FMH TREEOVER 1067,Yes,DTOP,FIRE,,,,,,
2025/10/21,FPICO1T08:20,1999/09/16,1,1,49,,PICO,L,C,24.5,,,, overq1_all,FMH TREEOVER 1067,Yes,LEAN,CROK,SPAR,,,,,
2025/10/21,FPICO1T08:20,1999/09/16,1,1,50,,PICO,L,D,27.5,,,, overq1_all,FMH TREEOVER 1067,Yes,FORK,CROK,,,,,,
2025/10/21,FPICO1T08:20,1999/09/16,1,1,51,,PICO,L,C,21.8,,,, overq1_all,FMH TREEOVER 1067,Yes,,,,,,,,
2025/10/21,FPICO1T08:20,1999/09/16,1,1,52,,PICO,D,RS,22,,,, overq1_all,FMH TREEOVER 1067,Yes,WOND,,,,,,,
2025/10/21,FPICO1T08:20,1999/09/16,1,1,53,,PICO,L,D,38.9,,,, overq1_all,FMH TREEOVER 1067,Yes,,,,,,,,
2025/10/21,FPICO1T08:20,1999/09/16,1,1,54,,PICO,L,C,20.9,,,, overq1_all,FMH TREEOVER 1067,Yes,CROK,,,,,,,
2025/10/21,FPICO1T08:20,1999/09/16,1,1,55,,PICO,L,C,21.7,,,, overq1_all,FMH TREEOVER 1067,Yes,FORK,,,,,,,
2025/10/21,FPICO1T08:20,1999/09/16,1,1,56,,PICO,L,C,26.2,,,, overq1_all,FMH TREEOVER 1067,Yes,WOND,,,,,,,
2025/10/21,FPICO1T08:20,1999/09/16,1,1,57,,PICO,L,C,16.2,,,, overq1_all,FMH TREEOVER 1067,Yes,DTOP,,,,,,,
2025/10/21,FPICO1T08:20,1999/09/16,1,1,58,,PICO,L,C,24,,,, overq1_all,FMH TREEOVER 1067,Yes,,,,,,,,
2025/10/21,FPICO1T08:20,1999/09/16,1,1,59,,PICO,L,C,20.7,,,, overq1_all,FMH TREEOVER 1067,Yes,,,,,,,,
2025/10/21,FPICO1T08:20,1999/09/16,1,1,60,,PICO,L,I,18.2,,,, overq1_all,FMH TREEOVER 1067,Yes,,,,,,,,
2025/10/21,FPICO1T08:20,1999/09/16,1,1,61,,PICO,L,C,18.9,,,, overq1_all,FMH TREEOVER 1067,Yes,WOND,,,,,,,
2025/10/21,FPICO1T08:20,1999/09/16,1,1,62,,PICO,L,C,24.6,,,, overq1_all,FMH TREEOVER 1067,Yes,CROK,,,,,,,
2025/10/21,FPICO1T08:20,1999/09/16,1,1,63,,PICO,L,C,17.2,,,, overq1_all,FMH TREEOVER 1067,Yes,,,,,,,,
2025/10/21,FPICO1T08:20,1999/09/16,1,2,64,,PICO,L,C,23,,,, overq2_all,FMH TREEOVER 1067,Yes,,,,,,,,
2025/10/21,FPICO1T08:20,1999/09/16,1,2,65,,PICO,L,C,19.2,,,, overq2_all,FMH TREEOVER 1067,Yes,,,,,,,,
2025/10/21,FPICO1T08:20,1999/09/16,1,2,66,,PICO,L,D,26.5,,,, overq2_all,FMH TREEOVER 1067,Yes,FORK,,,,,,,
2025/10/21,FPICO1T08:20,1999/09/16,1,2,67,,PICO,L,C,24.3,,,, overq2_all,FMH TREEOVER 1067,Yes,FIRE,,,,,,,
2025/10/21,FPICO1T08:20,1999/09/16,1,2,68,,PICO,L,C,23.8,,,, overq2_all,FMH TREEOVER 1067,Yes,,,,,,,,
2025/10/21,FPICO1T08:20,1999/09/16,1,2,69,,PICO,L,C,19.8,,,, overq2_all,FMH TREEOVER 1067,Yes,LEAN,,,,,,,
2025/10/21,FPICO1T08:20,1999/09/16,1,2,70,,PICO,L,C,24.9,,,, overq2_all,FMH TREEOVER 1067,Yes,LEAN,,,,,,,
2025/10/21,FPICO1T08:20,1999/09/16,1,2,71,,PICO,D,RS,15.1,,,, overq2_all,FMH TREEOVER 1067,Yes,,,,,,,,
2025/10/21,FPICO1T08:20,1999/09/16,1,2,72,,PICO,L,D,37.6,,,, overq2_all,FMH TREEOVER 1067,Yes,DTOP,FIRE,,,,,,
2025/10/21,FPICO1T08:20,1999/09/16,1,2,73,,PICO,L,C,22.5,,,, overq2_all,FMH TREEOVER 1067,Yes,DTOP,,,,,,,
2025/10/21,FPICO1T08:20,1999/09/16,1,2,74,,PICO,L,D,30.3,,,, overq2_all,FMH TREEOVER 1067,Yes,,,,,,,,
2025/10/21,FPICO1T08:20,1999/09/16,1,2,75,,PICO,L,C,26.1,,,, overq2_all,FMH TREEOVER 1067,Yes,,,,,,,,
2025/10/21,FPICO1T08:20,1999/09/16,1,2,76,,PICO,L,C,26.9,,,, overq2_all,FMH TREEOVER 1067,Yes,INSE,LEAN,,,,,,
2025/10/21,FPICO1T08:20,1999/09/16,1,2,77,,PICO,L,I,19.6,,,, overq2_all,FMH TREEOVER 1067,Yes,FORK,LEAN,WOND,,,,,
2025/10/21,FPICO1T08:20,1999/09/16,1,2,78,,PICO,L,D,26,,,, overq2_all,FMH TREEOVER 1067,Yes,,,,,,,,
