Report Date,MacroPlot Name,Sample Event Date,Visited,Plot Area,Snag Plot Area,Break Pnt. Dia.,Collected By,Entered/Verif. By,UV1 Description,UV2 Description,UV3 Description,Comment,SampleData_CreatedBy,SampleData_CreatedDate,SampleData_ModifiedBy,SampleData_ModifiedDate
2025/10/21,FPICO1T08:08,2003/08/12,True,0.1,0.1,15,,,,,,,,,,

Report Date,MacroPlot Name,Sample Event Date,Subplot Frac.,Quarter,Tag Num.,UV1,Species,Status,Crown Class,DBH,Height,UV2,Live Crown Base Ht.,UV3,Comment,Is Verified,Damage 1,Damage 2,Damage 3,Damage 4,Damage 5,Char Ht.,Scorch Ht.,Crown Scorch %
2025/10/21,FPICO1T08:08,2003/08/12,1,2,19,,PICO,L,C,18,,,, overq2_all,FMH TREEOVER 1067,Yes,DTOP,,,,,0,0,0
2025/10/21,FPICO1T08:08,2003/08/12,1,2,20,,PICO,L,C,23.9,,,, overq2_all,FMH TREEOVER 1067,Yes,,,,,,0,0,0
2025/10/21,FPICO1T08:08,2003/08/12,1,2,21,,PICO,D,CS,31.9,,,, overq2_all,FMH TREEOVER 1067,Yes,SNAG,LIGT,,,,0,0,0
2025/10/21,FPICO1T08:08,2003/08/12,1,2,22,,PICO,L,C,24,,,, overq2_all,FMH TREEOVER 1067,Yes,,,,,,0,0,0
2025/10/21,FPICO1T08:08,2003/08/12,1,2,23,,PICO,D,RS,38.2,,,, overq2_all,FMH TREEOVER 1067,Yes,SNAG,,,,,0,0,0
2025/10/21,FPICO1T08:08,2003/08/12,1,2,24,,PICO,L,C,19.7,,,, overq2_all,FMH TREEOVER 1067,Yes,,,,,,0,0,0
2025/10/21,FPICO1T08:08,2003/08/12,1,2,25,,PICO,D,RS,32.1,,,, overq2_all,FMH TREEOVER 1067,Yes,SNAG,,,,,0,0,0
2025/10/21,FPICO1T08:08,2003/08/12,1,2,26,,PICO,L,D,42.4,,,, overq2_all,FMH TREEOVER 1067,Yes,FORK,,,,,0,0,0
2025/10/21,FPICO1T08:08,2003/08/12,1,2,60,,ABLA,L,SC,15.7,,,, overq2_all,FMH TREEOVER 1067,Yes,ABGR,,,,,0,0,0
2025/10/21,FPICO1T08:08,2003/08/12,1,2,80,,ABLA,L,I,15.3,,,, overq2_all,FMH TREEOVER 1067,Yes,,,,,,0,0,0
