Report Date,MacroPlot Name,Sample Event Date,Visited,Plot Area,Snag Plot Area,Break Pnt. Dia.,Collected By,Entered/Verif. By,UV1 Description,UV2 Description,UV3 Description,Comment,SampleData_CreatedBy,SampleData_CreatedDate,SampleData_ModifiedBy,SampleData_ModifiedDate
2025/10/21,FPICO1T08:10,1998/07/29,True,0.1,0.1,15,,,,,,,,,,

Report Date,MacroPlot Name,Sample Event Date,Subplot Frac.,Quarter,Tag Num.,UV1,Species,Status,Crown Class,DBH,Height,UV2,Live Crown Base Ht.,UV3,Comment,Is Verified,Damage 1,Damage 2,Damage 3,Damage 4,Damage 5,Char Ht.,Scorch Ht.,Crown Scorch %
2025/10/21,FPICO1T08:10,1998/07/29,1,2,34,,PICO,L,X,12.4,9,,, poleq2_all,From FMH TREEPOLE 1069,Yes,,,,,,,,
2025/10/21,FPICO1T08:10,1998/07/29,1,2,35,,PICO,L,X,5.1,4,,, poleq2_all,From FMH TREEPOLE 1069,Yes,,,,,,,,
2025/10/21,FPICO1T08:10,1998/07/29,1,1,35,,POTR5,L,I,17.6,,,, overq1_all,FMH TREEOVER 1067,Yes,MAMM,,,,,,,
2025/10/21,FPICO1T08:10,1998/07/29,1,1,36,,PICO,L,C,29.4,,,, overq1_all,FMH TREEOVER 1067,Yes,,,,,,,,
2025/10/21,FPICO1T08:10,1998/07/29,1,1,37,,PICO,L,C,23.4,,,, overq1_all,FMH TREEOVER 1067,Yes,CROK,,,,,,,
2025/10/21,FPICO1T08:10,1998/07/29,1,1,38,,PICO,L,C,27.5,,,, overq1_all,FMH TREEOVER 1067,Yes,,,,,,,,
2025/10/21,FPICO1T08:10,1998/07/29,1,1,39,,PICO,L,I,24.8,,,, overq1_all,FMH TREEOVER 1067,Yes,,,,,,,,
2025/10/21,FPICO1T08:10,1998/07/29,1,1,40,,PICO,L,I,15.2,,,, overq1_all,FMH TREEOVER 1067,Yes,LEAN,,,,,,,
2025/10/21,FPICO1T08:10,1998/07/29,1,1,41,,PICO,L,I,15.2,,,, overq1_all,FMH TREEOVER 1067,Yes,ABGR,,,,,,,
2025/10/21,FPICO1T08:10,1998/07/29,1,1,42,,PICO,L,I,15.5,,,, overq1_all,FMH TREEOVER 1067,Yes,,,,,,,,
2025/10/21,FPICO1T08:10,1998/07/29,1,1,43,,PICO,L,C,24.2,,,, overq1_all,FMH TREEOVER 1067,Yes,,,,,,,,
2025/10/21,FPICO1T08:10,1998/07/29,1,1,44,,PICO,L,I,25.5,,,, overq1_all,FMH TREEOVER 1067,Yes,CROK,ABGR,FORK,,,,,
2025/10/21,FPICO1T08:10,1998/07/29,1,1,45,,PICO,L,I,21.7,,,, overq1_all,FMH TREEOVER 1067,Yes,INSE,,,,,,,
2025/10/21,FPICO1T08:10,1998/07/29,1,1,46,,PICO,L,C,23.4,,,, overq1_all,FMH TREEOVER 1067,Yes,CROK,,,,,,,
2025/10/21,FPICO1T08:10,1998/07/29,1,1,47,,PICO,L,D,25.6,,,, overq1_all,FMH TREEOVER 1067,Yes,,,,,,,,
2025/10/21,FPICO1T08:10,1998/07/29,1,1,48,,PICO,L,I,17,,,, overq1_all,FMH TREEOVER 1067,Yes,TWIN,,,,,,,
2025/10/21,FPICO1T08:10,1998/07/29,1,1,49,,PICO,L,I,16.6,,,, overq1_all,FMH TREEOVER 1067,Yes,CROK,,,,,,,
2025/10/21,FPICO1T08:10,1998/07/29,1,1,50,,PICO,L,I,16.7,,,, overq1_all,FMH TREEOVER 1067,Yes,CROK,,,,,,,
2025/10/21,FPICO1T08:10,1998/07/29,1,1,51,,PICO,L,I,16.5,,,, overq1_all,FMH TREEOVER 1067,Yes,FORK,,,,,,,
2025/10/21,FPICO1T08:10,1998/07/29,1,1,52,,PICO,L,I,18,,,, overq1_all,FMH TREEOVER 1067,Yes,,,,,,,,
2025/10/21,FPICO1T08:10,1998/07/29,1,1,53,,PICO,L,C,15.1,,,, overq1_all,FMH TREEOVER 1067,Yes,,,,,,,,
2025/10/21,FPICO1T08:10,1998/07/29,1,1,54,,PICO,L,I,17.6,,,, overq1_all,FMH TREEOVER 1067,Yes,ABGR,,,,,,,
2025/10/21,FPICO1T08:10,1998/07/29,1,1,55,,PIEN,L,C,20.1,,,, overq1_all,FMH TREEOVER 1067,Yes,,,,,,,,
2025/10/21,FPICO1T08:10,1998/07/29,1,1,56,,PICO,L,C,20.7,,,, overq1_all,FMH TREEOVER 1067,Yes,LEAN,CROK,,,,,,
2025/10/21,FPICO1T08:10,1998/07/29,1,1,57,,PICO,L,C,16.8,,,, overq1_all,FMH TREEOVER 1067,Yes,,,,,,,,
2025/10/21,FPICO1T08:10,1998/07/29,1,1,58,,PICO,L,C,23.9,,,, overq1_all,FMH TREEOVER 1067,Yes,,,,,,,,
2025/10/21,FPICO1T08:10,1998/07/29,1,2,59,,PICO,L,C,19.9,,,, overq2_all,FMH TREEOVER 1067,Yes,,,,,,,,
2025/10/21,FPICO1T08:10,1998/07/29,1,2,60,,PICO,L,I,17.4,,,, overq2_all,FMH TREEOVER 1067,Yes,,,,,,,,
2025/10/21,FPICO1T08:10,1998/07/29,1,2,61,,PICO,L,I,16.2,,,, overq2_all,FMH TREEOVER 1067,Yes,,,,,,,,
2025/10/21,FPICO1T08:10,1998/07/29,1,2,62,,PICO,L,I,16.9,,,, overq2_all,FMH TREEOVER 1067,Yes,,,,,,,,
2025/10/21,FPICO1T08:10,1998/07/29,1,2,63,,PICO,L,D,31.8,,,, overq2_all,FMH TREEOVER 1067,Yes,,,,,,,,
2025/10/21,FPICO1T08:10,1998/07/29,1,2,64,,PICO,L,C,26.3,,,, overq2_all,FMH TREEOVER 1067,Yes,,,,,,,,
2025/10/21,FPICO1T08:10,1998/07/29,1,2,65,,PICO,L,I,20.5,,,, overq2_all,FMH TREEOVER 1067,Yes,,,,,,,,
2025/10/21,FPICO1T08:10,1998/07/29,1,2,66,,PICO,L,C,33,,,, overq2_all,FMH TREEOVER 1067,Yes,FORK,DTOP,INSE,MAMM,,,,
2025/10/21,FPICO1T08:10,1998/07/29,1,2,67,,PICO,L,I,16.7,,,, overq2_all,FMH TREEOVER 1067,Yes,BROK,,,,,,,
2025/10/21,FPICO1T08:10,1998/07/29,1,2,68,,PICO,L,D,28.8,,,, overq2_all,FMH TREEOVER 1067,Yes,FIRE,LEAN,FORK,,,,,
